chin_length,eye_angle,eye_color,eye_eyebrow_distance,eye_lashes,eye_lid,eye_slant,eyebrow_shape,eyebrow_thickness,eyebrow_weight,eyebrow_width,face_color,face_shape,facial_hair,file_name,glasses,glasses_color,hair,hair_color
1,2,4,1,1,1,2,1,0,1,1,3,4,14,cs1130879037356368631.png,11,4,1,4
2,1,2,2,1,0,0,13,2,1,1,2,3,14,cs11308966074704140231.png,8,1,82,3
0,1,4,2,0,1,1,0,0,0,0,4,1,14,cs11309067744086344965.png,11,4,40,3
2,2,4,2,0,0,2,1,2,0,2,9,3,14,cs11309092096559583311.png,6,3,4,8
0,0,1,1,0,1,1,3,0,1,0,1,6,14,cs11309314977454447084.png,0,6,85,2
2,0,4,1,0,0,1,7,1,1,0,0,2,0,cs11309333762926922532.png,3,1,84,6
1,2,2,2,0,1,2,5,3,1,1,2,4,9,cs11309648649178880566.png,1,2,70,9
2,0,4,1,1,0,2,1,3,1,1,4,5,14,cs11309727552826172658.png,4,3,43,3
0,2,0,1,1,0,0,9,3,0,2,9,2,6,cs11309875231414706639.png,8,1,110,7
2,2,4,1,0,0,1,3,1,0,0,1,5,14,cs11309903072130640954.png,11,3,90,0
0,2,3,0,0,1,1,13,2,1,2,6,4,14,cs11309961930940374041.png,11,4,73,0
2,2,0,0,1,1,1,7,3,1,0,2,2,9,cs11310058506514479089.png,7,4,54,8
1,1,0,2,1,0,1,7,2,1,1,10,0,11,cs11310180682041016535.png,11,3,13,9
1,0,0,2,0,0,1,3,3,1,1,5,0,14,cs11310276963258941551.png,11,3,14,9
1,2,0,0,0,1,2,13,3,0,2,2,1,14,cs11310294009920485411.png,11,4,109,5
1,1,1,1,1,1,1,10,3,0,2,10,5,14,cs11310381679711721011.png,11,4,95,0
1,1,2,0,0,0,0,11,0,1,2,8,1,14,cs11310448693651865967.png,2,6,66,4
1,0,2,1,0,1,1,7,2,0,2,10,1,14,cs1131061433294895951.png,11,4,68,9
2,0,0,0,1,0,1,9,3,1,1,1,2,1,cs11310989517326085833.png,11,3,99,9
1,2,2,2,0,1,1,9,1,0,2,10,6,14,cs11311024499817361746.png,3,0,35,9
1,0,3,1,1,1,1,2,0,1,0,9,6,14,cs11311316658405225643.png,6,0,65,4
1,2,1,1,0,1,0,10,3,0,1,0,5,14,cs11311523075987159805.png,11,5,32,8
0,1,2,1,0,0,0,10,2,1,1,7,1,14,cs11311534323757793375.png,4,0,5,5
2,2,2,1,0,1,2,13,0,1,2,6,1,14,cs11311812907018517162.png,11,3,90,9
1,1,0,0,0,1,2,12,3,1,0,10,6,12,cs11312215928671168489.png,9,1,29,0
1,1,3,1,1,0,2,12,3,1,0,6,5,14,cs11312432880546478273.png,5,0,86,6
1,1,0,1,0,1,0,6,0,0,2,10,3,14,cs11312458031566788008.png,8,0,59,1
2,1,3,2,1,1,1,13,0,1,1,2,6,14,cs11312477056278235464.png,8,2,43,9
1,0,1,0,1,1,1,8,2,1,0,0,5,14,cs11312581729537094372.png,11,2,36,1
1,1,2,1,0,0,2,6,2,0,2,10,4,13,cs11312594643093140728.png,11,4,75,3
0,2,1,2,1,0,2,1,0,1,0,10,3,14,cs11312681599642000772.png,8,0,92,6
0,0,1,0,0,1,1,8,0,0,2,1,2,14,cs11312700408798666907.png,11,3,105,6
0,1,2,1,0,0,2,7,1,1,2,3,0,14,cs11312806133202900508.png,11,1,80,0
0,2,2,2,1,0,1,12,3,1,1,0,4,7,cs11312918165390075130.png,11,4,72,1
0,2,4,2,1,1,2,3,3,1,1,9,6,13,cs11313024191610024193.png,11,2,87,9
0,2,1,2,0,1,2,1,3,0,1,6,2,9,cs11313169465954926582.png,9,1,81,8
0,1,0,2,1,0,2,10,2,1,2,3,4,14,cs1131320435372580037.png,1,1,0,2
1,0,1,1,0,0,1,12,1,0,2,10,4,14,cs11313535849887513343.png,11,4,70,7
2,2,2,0,0,0,2,8,0,0,2,1,0,1,cs11313548973820134214.png,8,3,18,5
2,0,1,1,0,1,0,9,2,0,2,9,3,2,cs11313788852541780801.png,11,1,61,6
2,2,2,0,0,1,2,0,2,1,0,7,6,10,cs11313830865073095505.png,11,6,108,7
2,2,2,0,0,0,1,2,0,1,1,10,3,4,cs11313878464276613668.png,11,4,81,8
1,0,4,2,1,0,2,1,1,0,2,8,5,7,cs11313970848538216127.png,8,1,66,9
0,2,1,1,0,1,0,9,0,0,2,10,2,14,cs11314358793113763593.png,8,6,2,3
2,1,0,1,1,0,1,4,3,0,0,4,3,12,cs11314583299691635914.png,10,6,57,3
2,2,1,1,1,0,0,10,1,0,2,1,0,3,cs11314600185874613100.png,11,1,52,4
1,0,4,1,0,1,1,12,1,1,2,3,1,14,cs11314650972142825739.png,0,5,13,0
2,0,4,1,0,0,0,4,3,1,2,6,2,7,cs11315175498825898859.png,1,2,107,5
2,1,0,0,0,1,2,1,1,1,0,3,4,14,cs11315564008020165553.png,3,3,38,8
2,1,3,2,0,0,1,11,0,1,2,7,2,11,cs11315809496935558922.png,11,6,38,3
0,1,4,2,0,1,2,1,2,0,0,4,1,14,cs11315888810088800103.png,11,2,20,9
0,1,3,0,0,1,0,12,2,1,0,0,1,0,cs1131598246857640414.png,11,2,9,3
0,0,1,2,0,1,0,4,1,1,0,7,5,2,cs11315991406253392360.png,11,4,62,0
0,1,2,1,1,1,0,6,3,1,0,8,0,14,cs11316357832572247873.png,3,6,80,1
2,2,4,2,1,0,2,0,0,1,0,3,0,3,cs11316369015127163026.png,11,4,12,7
0,0,3,0,0,1,0,1,1,1,2,9,0,14,cs11316554052379371576.png,11,0,109,5
1,1,4,2,0,1,1,3,2,1,2,7,2,14,cs11316755456761922487.png,11,0,84,2
0,1,0,1,0,1,0,8,0,1,0,5,4,14,cs11316759565087192547.png,11,3,38,0
1,2,4,0,1,1,2,6,1,1,2,0,0,14,cs11316817351781048628.png,11,6,72,9
1,2,4,2,0,0,0,5,1,0,1,2,5,14,cs11316973393207668849.png,4,0,97,1
2,0,1,0,0,0,2,1,1,1,0,6,0,14,cs11317169449333816837.png,0,3,2,2
0,1,1,2,0,1,0,4,2,1,0,7,6,14,cs1131725788118443835.png,3,6,26,7
1,0,0,2,0,1,1,10,3,1,2,2,6,2,cs11317290918393766008.png,11,2,71,8
1,0,0,2,1,0,0,13,2,0,2,1,3,8,cs11317321158921823505.png,6,2,93,6
2,2,4,0,0,0,0,10,3,0,1,6,5,5,cs11317342014078020652.png,9,4,47,4
1,0,4,0,1,0,1,0,3,0,0,10,0,9,cs11317730601614121690.png,11,2,32,1
1,2,3,1,1,1,1,9,3,1,1,0,1,14,cs1131791949337106680.png,11,6,86,5
1,0,1,0,1,0,1,9,1,1,1,4,2,11,cs11318359459065468119.png,11,6,22,2
2,2,2,0,1,1,2,12,0,1,0,5,6,14,cs11318568459998511422.png,4,6,76,9
1,2,0,2,1,1,1,10,0,0,0,9,6,4,cs11318588138680861387.png,11,2,68,0
1,2,2,1,0,0,0,2,3,0,1,3,1,14,cs11318769767865015753.png,11,6,93,3
1,2,1,0,0,0,0,2,1,1,1,0,2,14,cs11318817107308599710.png,8,1,80,3
2,0,3,1,0,0,2,7,2,0,1,10,0,14,cs11318844230038922681.png,0,2,57,1
0,0,4,1,0,0,0,3,3,0,0,9,6,14,cs11318989205318351181.png,11,3,45,1
0,1,1,2,1,1,2,7,0,1,1,4,5,14,cs11318992346602017766.png,11,3,18,7
1,1,0,1,1,1,0,6,0,1,1,4,1,14,cs11319227912705086382.png,11,1,4,2
2,1,0,1,1,0,1,10,3,0,1,2,3,10,cs11319309798933796517.png,11,1,14,4
2,1,4,2,1,1,1,9,2,0,0,8,6,11,cs11319372215786921404.png,4,2,44,0
2,1,3,1,0,1,1,9,2,0,0,8,1,0,cs11319741868720580776.png,7,4,25,6
0,1,4,1,0,1,2,9,1,0,2,6,1,14,cs11320064326571583333.png,1,0,80,7
0,0,1,0,0,0,2,6,3,0,0,1,1,14,cs11320115821939650953.png,5,0,54,4
0,0,0,2,0,1,1,3,1,1,0,9,0,1,cs1132011794077014825.png,11,6,58,0
2,1,1,0,1,0,1,4,0,0,1,4,2,1,cs11320168358387905925.png,4,0,77,9
1,0,4,2,1,0,1,2,2,0,0,8,1,3,cs11320283936955991824.png,11,1,59,3
0,1,2,2,0,1,0,10,0,1,0,7,4,10,cs11320338074477017850.png,11,2,65,5
1,0,4,1,0,1,0,7,3,0,2,6,1,14,cs11320774238731764733.png,5,6,51,5
0,1,0,2,0,0,1,5,1,0,0,0,3,14,cs11320836910699550350.png,11,0,105,9
0,2,0,2,0,0,2,8,3,1,1,6,3,14,cs11321065646280439805.png,11,6,98,3
0,2,3,2,0,0,2,7,3,1,0,5,6,14,cs11321410764211620346.png,0,4,61,1
2,1,3,2,0,1,2,8,2,0,1,0,0,14,cs1132165325217782871.png,11,2,79,2
1,1,1,1,0,0,2,13,3,0,0,9,1,14,cs11321964780921683325.png,4,0,16,2
0,0,2,0,0,0,0,7,1,1,1,10,0,6,cs11321996574670813799.png,0,0,18,8
1,0,1,2,0,0,2,2,0,1,1,0,4,14,cs11322308163501452117.png,4,2,103,5
0,0,4,2,1,0,2,4,0,0,0,5,2,14,cs11322405984838707702.png,11,0,60,3
1,2,1,0,0,0,2,2,3,0,0,2,3,11,cs11322425563608291244.png,6,5,100,9
0,1,0,2,0,0,2,10,3,1,2,3,1,14,cs1132248071236905751.png,11,3,109,0
1,1,1,2,0,0,1,7,2,0,0,8,5,14,cs11322560613105755826.png,11,4,63,6
1,0,2,0,0,0,0,7,2,1,0,8,3,6,cs11322626837222546849.png,11,6,63,6
0,1,1,0,1,0,2,10,3,1,0,5,0,14,cs11322693334290417866.png,2,1,97,1
2,2,2,1,0,1,1,3,3,0,2,7,6,14,cs11322716681856461554.png,8,3,39,4
0,0,4,1,0,0,0,13,1,0,2,3,5,14,cs11322861234556336722.png,0,1,23,8
2,0,3,1,1,1,1,4,0,1,2,5,2,14,cs11322927741940757223.png,11,5,87,4
2,0,3,2,1,0,0,11,2,0,1,5,1,12,cs1132295724105059630.png,11,5,76,2
0,1,2,1,0,1,2,7,2,0,1,0,2,2,cs11322965852207137079.png,8,4,9,1
2,1,2,2,0,1,2,4,2,0,0,9,3,14,cs11323038885848186236.png,1,3,28,5
2,0,2,2,0,0,1,6,0,0,1,2,3,14,cs11323139677460658417.png,11,6,102,2
2,2,0,0,1,1,2,2,0,1,2,10,4,14,cs11323199177744244028.png,10,1,57,3
2,2,0,0,1,0,2,6,0,1,1,9,3,14,cs1132321731199030210.png,9,1,85,3
1,2,0,2,1,1,1,8,3,1,1,4,4,14,cs11323367292575050992.png,11,6,21,7
0,1,0,0,0,0,2,12,3,1,1,2,6,14,cs11323652133849004892.png,11,5,67,7
2,2,3,2,1,0,1,9,0,0,1,1,2,5,cs113239488699437069.png,6,3,25,6
2,0,0,2,1,0,0,1,0,0,0,7,6,14,cs11323970239810079286.png,0,2,57,7
1,1,3,0,1,0,1,4,1,0,0,0,3,1,cs11324054130370027257.png,11,6,72,4
1,1,4,1,0,1,0,1,3,1,2,4,0,14,cs11324260403113139967.png,3,6,17,9
0,0,4,0,0,0,1,13,1,1,1,2,2,9,cs11324430051957320531.png,4,6,3,6
1,1,4,0,1,0,1,6,1,0,1,1,3,14,cs11324450859112276723.png,11,4,17,9
0,0,0,2,0,1,0,11,2,1,0,10,1,7,cs11324590158501806486.png,11,2,19,7
2,0,2,0,1,0,0,13,2,1,1,2,3,7,cs11324637874933946519.png,1,3,2,2
0,1,2,0,1,1,2,10,1,1,0,1,3,14,cs11324706003770587319.png,11,4,85,8
2,2,3,2,1,0,0,8,3,0,1,8,4,14,cs11324809987495562376.png,10,4,81,9
1,2,1,0,1,1,0,9,1,0,2,4,6,14,cs11325105113204032669.png,4,6,94,6
0,1,4,0,0,0,0,1,1,1,1,9,4,5,cs11325184553512060719.png,4,4,60,7
0,1,3,2,0,1,2,13,2,0,2,2,6,5,cs11325209026118820858.png,7,2,76,7
1,0,4,2,1,0,2,10,0,1,1,0,6,2,cs11325250885834654773.png,8,2,41,2
0,2,4,0,0,1,1,1,2,0,0,9,4,12,cs11326064539877786726.png,11,3,80,5
2,2,1,2,0,1,2,11,2,0,1,5,2,1,cs11326182053802320285.png,7,3,91,2
0,1,1,1,0,0,1,13,2,1,1,10,0,0,cs11326326309243871498.png,6,6,13,4
0,2,1,2,1,1,1,8,2,1,0,6,4,14,cs11326342540134143156.png,3,6,74,5
1,0,4,1,0,0,1,4,3,1,1,1,0,7,cs11326632798795373714.png,11,1,68,3
1,1,2,1,1,1,2,9,0,0,2,1,4,14,cs113270871606642660.png,11,5,34,0
1,2,3,2,0,1,0,8,2,1,1,6,6,13,cs11327114212335556801.png,11,2,59,3
2,0,2,1,1,1,0,7,1,0,0,7,3,14,cs1132721990873598128.png,11,6,108,6
1,2,0,1,0,1,2,0,0,0,1,6,3,14,cs11327255812715272948.png,11,5,53,8
1,0,3,0,1,0,0,11,3,1,2,9,3,4,cs11327446081750255156.png,8,1,66,4
2,2,3,1,0,0,0,8,2,0,2,4,3,14,cs11327711239533220321.png,5,6,94,7
1,1,4,1,1,0,1,1,1,1,2,7,4,14,cs11327915842224675552.png,11,0,92,8
0,1,4,0,1,0,2,7,1,1,0,8,6,14,cs11328111054479305364.png,11,0,6,9
0,1,4,1,1,1,2,12,1,1,0,10,3,9,cs11328144374753078692.png,11,6,108,6
0,1,0,1,0,1,1,4,2,0,1,2,4,1,cs11328176763022815016.png,7,0,88,8
0,0,3,2,1,0,2,6,3,1,0,8,2,10,cs11329000295448765349.png,0,2,27,6
0,0,4,1,1,1,1,9,0,0,2,8,6,6,cs11329044295703140772.png,11,4,15,5
2,0,1,2,0,1,2,4,2,0,2,0,2,14,cs11329202856731674699.png,1,6,79,1
2,1,3,0,1,0,0,13,2,0,0,6,1,14,cs11329283219545172092.png,11,4,64,8
2,1,0,2,0,0,1,4,2,1,1,2,4,14,cs11329348402698845411.png,7,6,47,4
1,0,4,2,0,0,2,10,2,1,1,10,1,14,cs11329384801946236160.png,11,6,103,2
0,1,4,1,1,1,2,4,1,0,0,9,1,0,cs11329395032374682890.png,11,2,60,8
2,2,4,0,1,0,1,12,0,1,1,0,1,14,cs11329396991226204048.png,7,4,19,0
0,2,0,1,0,1,2,0,3,0,0,1,3,14,cs11329668539097848366.png,11,1,97,3
2,1,2,2,1,1,0,10,1,1,1,2,3,2,cs11330041065598352616.png,1,3,93,1
1,1,1,2,0,1,0,2,2,0,2,6,5,14,cs11330061845937096004.png,2,5,55,1
1,2,3,1,1,1,2,13,2,0,1,9,0,2,cs11330205913013403292.png,11,1,69,8
1,1,1,1,0,1,1,9,0,1,0,3,3,5,cs11330326393175520472.png,10,5,38,0
2,1,2,2,1,1,0,3,3,0,2,4,0,14,cs11330534827810136834.png,11,5,0,8
2,1,4,2,0,1,0,1,2,1,1,9,1,11,cs11330622853639797036.png,11,0,23,2
0,2,2,0,0,0,0,2,3,0,0,5,5,14,cs1133071368365491633.png,5,3,4,6
2,0,1,2,0,1,0,2,0,0,2,0,0,12,cs1133105553556033639.png,6,6,11,9
2,0,2,2,0,0,2,6,1,0,2,10,6,14,cs11331115497150663130.png,11,1,107,9
0,2,4,0,0,0,2,12,0,1,0,10,5,14,cs11331328511707494140.png,4,0,47,4
0,1,2,0,0,0,0,3,0,0,1,7,2,14,cs11331431282439034347.png,11,1,110,9
1,0,2,2,1,0,2,3,0,0,1,10,3,14,cs11331526161561073386.png,11,2,49,7
1,2,1,2,1,0,2,4,0,1,1,0,6,14,cs11331759650733591671.png,0,5,3,2
2,2,0,1,1,0,2,7,2,1,0,2,2,14,cs11331763442205183655.png,4,5,98,9
2,1,1,1,1,0,1,2,2,1,0,5,3,7,cs11331807515071013326.png,2,1,65,4
0,0,1,2,1,1,0,5,3,0,0,5,2,14,cs11332008850217752427.png,8,4,105,9
0,1,0,2,1,1,1,11,1,1,2,8,1,14,cs11332547003378401436.png,11,2,69,9
0,0,2,0,1,0,2,5,3,0,0,1,1,14,cs11332801112277912452.png,4,4,67,1
1,1,3,2,1,1,2,5,3,1,0,10,2,6,cs1133289661992184261.png,9,6,26,1
1,0,3,1,1,0,2,8,0,1,1,0,4,14,cs11333011668806631765.png,6,4,12,5
1,1,3,0,1,1,1,7,1,0,0,5,2,0,cs11333157980886908791.png,3,2,84,7
2,1,3,0,1,1,1,13,0,0,2,1,4,9,cs11333759805412668107.png,11,4,93,9
2,0,0,1,1,0,0,9,0,1,0,4,0,7,cs11334137262608655384.png,11,6,14,0
1,1,1,1,1,1,0,6,3,1,2,10,4,14,cs11334163946919870832.png,11,3,72,1
2,0,3,1,1,1,0,5,0,1,2,8,0,8,cs11334403898421890987.png,11,3,88,1
1,1,3,0,1,0,1,9,1,1,1,7,0,14,cs11334428789310120222.png,2,0,74,9
1,2,3,0,0,0,2,13,3,0,2,1,6,9,cs11334529837711720546.png,11,2,63,9
1,2,2,1,0,1,1,4,1,1,1,10,0,14,cs11334552256447527743.png,11,2,9,1
1,0,1,0,1,0,1,11,2,1,1,8,1,14,cs11334625096976347314.png,3,2,41,7
1,1,2,1,1,1,0,10,1,0,0,6,4,14,cs11334651905595866237.png,11,0,71,8
2,0,1,2,0,0,0,3,1,1,2,4,1,14,cs11334682517289644948.png,11,4,95,3
0,0,2,1,1,1,1,2,2,1,0,5,6,14,cs11334698736285457544.png,4,6,53,9
1,2,3,0,0,1,2,1,3,1,2,5,6,14,cs11334709630802925734.png,4,0,12,3
2,1,1,0,0,0,2,8,2,0,2,1,4,14,cs11335090651890386729.png,11,4,7,2
0,2,0,2,0,0,1,6,1,0,0,0,0,11,cs11335106869016509457.png,11,2,104,5
0,1,4,2,0,1,2,3,0,0,1,2,5,14,cs11335216093209456885.png,5,4,0,4
0,1,1,1,0,0,2,2,3,0,1,10,3,14,cs11335259860972911145.png,11,0,91,4
0,2,0,1,1,1,2,6,1,0,2,0,2,14,cs11335765685440668869.png,4,1,14,8
0,0,3,2,1,1,0,11,2,1,1,7,3,9,cs11335771044378573777.png,11,1,41,8
1,2,0,2,1,1,1,5,0,1,2,9,3,14,cs11336111271264350395.png,1,6,26,6
1,0,2,2,0,0,1,0,3,0,2,10,3,14,cs11336308172307859268.png,3,3,44,3
2,2,4,1,0,1,0,11,2,0,0,7,2,11,cs11336367544067858307.png,7,0,106,6
0,2,3,1,1,0,2,4,2,1,0,4,2,2,cs11336440762569050275.png,0,5,89,5
0,1,0,2,1,0,1,5,0,0,1,0,2,4,cs11336491717725516109.png,4,1,54,6
0,0,4,2,1,1,2,8,0,1,0,8,3,0,cs11336879128603962268.png,7,4,9,4
2,1,3,1,1,0,2,4,0,1,0,1,0,8,cs11336952174665860862.png,11,0,110,5
0,1,4,0,0,0,0,0,0,0,0,8,5,7,cs11337060811719070313.png,11,6,4,6
2,0,0,0,1,1,1,8,3,0,1,2,4,2,cs11337204332030643001.png,11,4,64,6
2,0,1,0,1,0,0,5,3,0,2,4,0,14,cs11337344371300955763.png,2,4,81,0
1,0,4,1,1,1,0,0,0,1,0,9,4,6,cs11337375174044197919.png,4,5,34,0
0,2,3,1,0,1,0,0,1,0,0,8,1,14,cs11337828490693411603.png,8,2,72,5
0,2,0,0,1,1,2,0,2,0,1,3,4,14,cs11337944342788016453.png,0,3,13,4
2,2,0,0,0,1,2,7,0,1,0,7,1,14,cs11338029440053052642.png,6,1,39,0
2,0,0,0,1,0,0,1,0,0,0,8,4,3,cs1133812123501721089.png,11,0,64,3
2,1,0,1,1,0,0,13,2,1,2,6,2,13,cs11338210045029927243.png,11,6,69,6
1,2,4,2,0,1,2,0,1,1,1,9,6,11,cs1133838950141777038.png,11,5,11,2
0,1,0,2,1,0,0,8,2,0,0,2,5,14,cs11338655553586152211.png,4,4,63,6
2,2,0,2,1,0,0,1,0,1,2,0,3,14,cs11338727757379567256.png,8,4,8,4
1,2,1,2,1,0,1,10,3,1,1,3,3,5,cs11338937047933270385.png,4,2,93,0
1,2,4,0,0,0,2,7,1,1,2,6,4,14,cs11338960944842489857.png,11,6,69,5
0,1,1,1,0,1,1,4,1,1,0,6,3,14,cs11339010692416542130.png,11,3,9,9
0,2,0,1,1,0,1,12,2,0,0,9,2,13,cs11339329557821408658.png,6,6,15,2
2,2,1,2,1,0,0,5,2,0,1,5,2,14,cs11339354765693812336.png,11,0,81,5
2,0,3,2,1,1,1,1,0,0,1,7,1,11,cs11339362859521664154.png,11,6,12,4
1,0,0,0,0,1,0,8,1,1,2,6,1,6,cs11339395622167933415.png,11,4,16,6
0,1,0,2,0,1,0,0,0,0,2,9,1,10,cs11339568603420354718.png,5,4,72,3
0,0,2,0,1,1,2,4,1,1,0,3,0,0,cs11339969133805974949.png,11,3,25,2
1,1,1,0,1,0,2,4,3,1,0,4,5,14,cs11340075454314011462.png,11,2,66,8
0,0,4,0,1,1,1,8,1,0,2,0,1,14,cs11340318648548057782.png,8,0,41,1
2,0,0,1,1,1,2,13,1,1,1,7,6,7,cs11340597330386801536.png,11,1,32,8
0,2,2,0,0,0,2,0,1,0,2,2,2,14,cs11340629642501273695.png,5,0,98,7
1,0,0,2,0,1,0,10,3,1,1,1,2,4,cs1134079767062592052.png,11,5,62,4
0,1,2,2,0,0,1,8,1,1,0,10,3,14,cs11340814134177525053.png,5,3,101,6
0,2,1,1,0,0,0,4,1,1,0,10,2,14,cs11340838574605691090.png,11,5,14,9
2,1,1,0,1,0,0,12,1,0,1,2,3,14,cs1134093968950819100.png,3,6,74,4
1,2,4,0,1,1,1,3,0,1,1,2,4,8,cs11341004568377482256.png,8,4,55,9
0,0,0,1,0,1,2,13,2,0,0,7,4,10,cs11341746400062925900.png,11,5,80,3
0,1,4,2,1,0,0,6,0,0,2,5,6,14,cs11341901493841992418.png,11,1,13,0
1,1,2,0,1,0,0,0,3,0,1,2,3,14,cs11342099460028820668.png,11,0,104,6
0,0,4,0,1,1,2,1,2,1,2,2,2,14,cs11342164119932556772.png,5,6,16,2
1,2,0,1,0,1,2,1,2,0,1,1,2,14,cs11342616731162083772.png,11,5,21,6
0,1,0,1,0,1,0,5,1,1,2,3,3,14,cs1134264820321551714.png,11,3,16,7
2,1,0,1,1,0,0,4,3,0,0,6,1,14,cs11342889225238306085.png,7,6,24,2
0,2,0,1,0,1,0,9,3,0,2,2,0,1,cs11342993158063609670.png,9,2,54,0
0,0,4,0,1,1,2,11,0,0,0,3,1,14,cs11343217209609795196.png,3,4,14,3
2,2,3,2,0,0,2,12,0,0,1,3,4,14,cs11343239712674206974.png,1,2,40,9
0,1,3,0,0,0,2,2,0,1,0,10,2,9,cs11343568330264035837.png,5,2,53,6
1,0,0,0,0,0,1,4,2,0,1,4,4,14,cs11343719251216944788.png,11,2,82,8
1,1,0,1,0,0,1,10,3,0,0,4,6,14,cs11343843623021488353.png,1,5,66,5
2,0,1,2,0,1,0,11,1,0,0,0,6,14,cs11343941968489100224.png,11,1,44,2
0,1,1,2,1,1,2,9,3,0,1,4,6,11,cs11343944183772554820.png,11,6,4,3
1,1,1,1,0,1,0,5,0,1,0,8,6,14,cs1134403213986292987.png,11,3,49,7
1,1,2,2,1,0,1,5,2,1,2,3,4,6,cs11344036450476061715.png,11,3,88,5
1,1,0,2,1,0,1,2,3,0,2,0,6,14,cs11344061229687281840.png,11,3,82,0
0,0,0,1,1,1,2,10,0,0,0,5,5,5,cs11344062271759466769.png,8,0,45,7
2,1,1,1,0,0,1,5,0,1,1,8,5,14,cs11344100798373128765.png,11,3,9,5
0,1,4,2,1,1,2,1,3,0,0,6,3,14,cs11344161567926813406.png,11,4,23,4
0,0,1,0,1,0,0,4,1,1,0,6,5,14,cs1134426952921888321.png,10,3,69,4
1,2,2,1,0,0,2,0,1,0,0,0,5,14,cs11344537041514465370.png,11,2,12,7
1,0,4,1,0,1,1,13,1,1,1,7,4,14,cs11344564432207066120.png,11,2,20,5
0,0,0,2,1,0,1,1,0,0,1,2,2,14,cs1134464390895677502.png,11,5,67,4
0,0,0,2,1,0,0,7,3,1,2,0,6,3,cs11344758915705475746.png,2,5,107,4
0,1,3,0,0,1,1,5,1,1,0,8,1,8,cs11345358846361012075.png,2,0,67,5
2,1,3,1,1,1,1,5,1,0,1,3,5,14,cs11345365249232142128.png,10,1,39,9
1,1,1,0,1,1,2,5,3,0,0,4,1,6,cs11345394763482463063.png,9,0,4,9
0,2,0,2,1,0,1,7,2,0,0,8,5,14,cs11345479904143906864.png,11,1,4,8
0,1,0,1,0,0,1,6,1,1,1,9,0,14,cs11345593347900623766.png,11,2,9,9
2,1,0,1,0,1,1,11,3,0,2,3,4,13,cs11345674550716651870.png,11,3,8,0
0,0,2,0,1,1,0,5,2,1,2,2,2,14,cs11345711925712806723.png,11,3,34,3
2,0,3,2,0,0,2,1,3,1,2,10,3,14,cs11346490286176174753.png,11,6,18,3
2,1,2,1,0,0,2,0,2,0,1,2,1,11,cs11346609443357681258.png,2,5,77,8
1,2,1,2,0,0,1,9,3,1,1,6,1,13,cs11346870955573246984.png,2,6,30,3
1,2,3,0,1,0,2,13,1,0,2,7,4,14,cs11347307247017129214.png,11,3,73,8
1,0,2,1,1,1,1,9,1,0,2,7,0,14,cs11347588496223429251.png,11,1,31,7
2,2,1,0,0,1,1,3,1,0,2,3,6,2,cs11347716495480740861.png,5,5,71,0
0,2,4,1,0,1,2,9,2,0,2,4,2,14,cs11347727166713111917.png,2,1,35,4
0,2,3,1,0,1,2,1,2,0,1,4,2,14,cs11347759807341426738.png,0,1,37,7
2,0,3,0,1,1,1,9,3,0,1,3,6,5,cs11347884348016058780.png,11,5,102,3
1,2,1,1,1,1,1,7,3,0,1,4,1,8,cs11348107191158598005.png,4,5,50,1
2,2,0,0,0,1,2,6,2,1,1,9,1,5,cs11348332069347962057.png,11,6,10,0
1,2,4,1,1,0,1,8,3,1,2,0,5,13,cs11348409415041115433.png,11,1,98,8
0,0,2,1,1,0,2,3,0,1,0,6,1,9,cs11348946104467125978.png,7,1,23,8
2,1,4,1,1,1,0,5,0,0,1,9,4,14,cs11348970015851058401.png,11,0,108,1
2,2,0,1,1,1,1,11,2,1,2,3,3,9,cs11349000923946017701.png,11,2,51,9
1,2,1,2,1,1,2,10,1,1,2,5,2,14,cs11349290080460720696.png,1,5,4,5
0,0,4,1,1,1,2,2,3,1,1,1,1,14,cs11349304916525871618.png,11,4,8,4
0,1,1,2,1,1,2,8,1,1,2,6,6,14,cs11349378756101005794.png,10,4,87,3
2,0,4,2,1,0,0,12,0,1,2,5,0,0,cs11349385993754203722.png,6,0,80,2
0,0,2,2,0,1,0,5,1,1,0,6,0,8,cs11350011412024922113.png,6,4,82,9
0,2,0,2,1,0,0,8,2,1,0,3,1,4,cs11350236766032556076.png,11,6,12,2
1,0,4,2,1,1,2,11,0,1,2,1,0,9,cs1135037406339632895.png,11,6,19,0
0,0,2,1,1,1,0,8,1,1,2,5,1,13,cs11350407337060354358.png,6,5,81,5
2,2,0,1,1,0,1,11,1,0,0,4,4,14,cs11350437819467430730.png,3,2,0,8
1,2,0,2,0,0,1,5,1,1,1,0,6,14,cs11350762707359437878.png,9,4,11,6
0,2,0,1,0,1,2,11,0,0,0,0,2,4,cs11350861601897342873.png,2,6,95,7
0,0,1,0,1,0,0,1,2,1,2,1,3,11,cs11351067832504374911.png,11,3,47,9
0,0,1,0,0,1,2,11,2,1,1,6,4,14,cs11351129343493042503.png,8,1,70,4
1,0,3,0,1,0,2,7,2,1,2,10,6,14,cs11351316667626783044.png,11,6,74,9
1,2,4,1,1,1,2,11,0,0,2,9,2,14,cs11351418855211318441.png,1,0,104,6
0,0,1,0,1,0,2,6,1,0,0,4,3,14,cs11351559265808138954.png,11,1,44,0
0,2,0,1,0,1,1,2,2,0,2,9,2,14,cs11351596169021391337.png,6,3,78,3
